id;title;author;authorId;description;img;longitude;latitude;begin;ending;category;subcategories
1100;Teatro Marquina;DemoEM;1100;  Metro: Banco de España (línea 2), Chueca (línea 5), Colón (línea 4).  Bus: 37, 14, 150, 27, 45, 5, 53, C03, 001, 1, 146, 15, 2, 20, 203, 51, 52, 74, 9.  Cercanías Renfe: Recoletos (líneas C1, C2, C7, C10, Regional).  Bicimad: Estación 19 (cal;;-3.6937451531542638;40.42195750772574;;;ShowsHalls;Theatres
1101;Teatro Monumental;DemoEM;1101;  Metro: Antón Martín (línea 1).  Bús: 26, 32, 6, 002, M1.  Bicimad: Estación 41 (calle Atocha, 54).;;-3.699161734460963;40.41248873703834;;;ShowsHalls;Theatres
1102;Teatro Municipal de Títeres. Parque de El Retiro;DemoEM;1102;Dentro del parque de El Retiro, muy cerca de la entrada desde la plaza de la Independencia, donde se encuentra la Puerta de Alcalá, está el Teatro de Títeres, toda una institución para el público infantil madrileño.  Este teatro permanente ofre;;-3.6866519471003647;40.41878362561595;;;ShowsHalls;Theatres
1103;Teatro Municipal de Vallecas;DemoEM;1103;Para la construcción del teatro se ha remodelado el antiguo salón de actos de la Biblioteca Gerardo Diego. Cuenta con cien butacas y se especializa en la programación de teatro y de cine. Alberga la escuela de teatro de Vallecas, cuyo inicio es;;-3.6229095774784765;40.37762362093048;;;ShowsHalls;Theatres
1104;Teatro Muñoz Seca;DemoEM;1104;  Metro: Sol (líneas 1, 2 y 3), Gran Vía (líneas 1 y 5), Sevilla (línea 2).  Bus: 002.  Cercanías Renfe: Sol (líneas C3, C4 y Regional).  Bicimad: Estación 56 (plaza del Carmen, 1).  Aparcamiento: Plaza del Carmen (8).;;-3.7032798991593827;40.41840439358014;;;ShowsHalls;Theatres
1105;Teatro Nuev9 Norte;DemoEM;1105;  Metro: Noviciado (línea 2).  Bus: 002, 147, 3.  Bicimad: Estación 15 (calle San Vicente Ferrer, 64).;;-3.70761486653819;40.4260176028424;;;ShowsHalls;Theatres
1106;Teatro Nuevo Apolo;DemoEM;1106;  Metro: Tirso de Molina (línea 1).  Bus: 26, 32, 6, M1, 002, 50, 65.  Bicimad: Estación 40 (plaza del Conde de Romanones, 9).  Aparcamiento: Garaje Centro (68), calle Relatores, 11.;;-3.703369987899476;40.41234075831118;;;ShowsHalls;Theatres
1107;Teatro Pradillo;DemoEM;1107;  Metro: Concha Espina (línea 9).  Bus: 16, 29, 52.;;-3.6747261219408607;40.44856560554628;;;ShowsHalls;Theatres
1108;Teatro Príncipe Gran Vía;DemoEM;1108;  Metro: Gran Vía (líneas 1, 5).  Bus: 002, 001, 1, 2, 46, 74, 3.  Bicimad: Estación 210 (Tres Cruces, 7).  Aparcamiento: plaza del Carmen (8).;;-3.702760005318704;40.41941656735497;;;ShowsHalls;Theatres
1109;Teatro Quique San Francisco;DemoEM;1109;  Metro: Quevedo (línea 2).  Bus: 2, 16, 61.  Bicimad: Estación 127 (calle Fernando el Católico, 19).;;-3.7104543597957758;40.43371190964793;;;ShowsHalls;Theatres
1110;Teatro Reina Victoria;DemoEM;1110;  Metro: Sol (líneas 1, 2 y 3), Sevilla (línea 2).  Bus:002, M1, 15, 150, 20, 5, 53, 46, 51.  Cercanías Renfe: Sol (líneas C3, C4 y Regional).  Bicimad: Estaciones 1a y 1b (Puerta del Sol, 1), 28 (calle Alcalá, 27).  Aparcamiento: Sevilla (41),;;-3.699818451104129;40.41651548060074;;;ShowsHalls;Theatres
1111;Teatro Rialto;DemoEM;1111;  Metro: Santo Domingo (línea 2), Callao (líneas 3 y 5).  Bus: 001, 1, 133, 147, 148, 2, 44, 46, 74, 75, 3.  Bicimad: Estaciones 23 (plaza de Santo Domingo, 1), 2 (calle Miguel Moya, 1), 22 (calle Jacometrezo, 3), 16 (San Bernardo, 22).  Aparca;;-3.707377753413243;40.42138841205714;;;ShowsHalls;Theatres
1112;Teatro Sala Cuarta Pared;DemoEM;1112;  Metro: Embajadores (línea 3), Acacias (línea 5).  Bus: 148, 60, 78, 116, 118.  Cercanías Renfe: Embajadores (línea C5).  Bicimad: Estación 47 (glorieta de Embajadores, 6).;;-3.7027165608127723;40.402777112937486;;;ShowsHalls;Theatres
1113;Teatro Sala Mirador;DemoEM;1113;  Metro: Lavapiés (Línea 3), Embajadores (línea 3).  Bus: 119, 27, 34, 36, 41, C03, C1, C2, M1.  Cercanías Renfe: Embajadores (línea C5).  Bicimad: Estación 49 (ronda de Atocha, 34).;;-3.6988988076525446;40.40706813699774;;;ShowsHalls;Theatres
1114;Teatro Sanpol;DemoEM;1114;  Metro: Príncipe Pío (Líneas 6, 10, Ramal).  Bus: 41, 75, 46.  Renfe: Príncipe Pío (líneas C1, C7, C10 y Regional).  Bicimad: Estación 161 (paseo de la Florida, 8).;;-3.7265957347882104;40.4239449097705;;;ShowsHalls;Theatres
1115;Teatro Tarambana;DemoEM;1115;  Metro: Carabanchel (línea 5).  Bus: 35.;;-3.7432218183125814;40.38580301942374;;;ShowsHalls;Theatres
1116;Teatro Tribueñe;DemoEM;1116;  Metro: Ventas (líneas 2, 5), Manuel Becerra (líneas 2 y 6).  Bus: 12.  Bicimad: Estación 185 (Sancho Dávila esquina Paseo Marqués de Zafra).;;-3.6615996399032054;40.425569368259886;;;ShowsHalls;Theatres
1117;Teatro Valle Inclán. Centro Drámatico Nacional;DemoEM;1117;  Metro: Lavapiés (línea 3).  Bus: M1.  Bicimad: Estación 53 (calle de Valencia, 1).  Aparcamiento: Garaje calle Amparo (75).;;-3.7004845788684912;40.40800690285846;;;ShowsHalls;Theatres
1118;Teatro Victoria;DemoEM;1118;  Metro: Noviciado (línea 2).  Bus: 002.  Bicimad: Estaciones 16 (calle San Bernardo, 22) y 17 (plaza de Carlos Carbonero, 2).;;-3.705611071847053;40.42378660181596;;;ShowsHalls;Theatres
1119;Teatros del Canal;DemoEM;1119;Descripción monumental: Arquitecto Juan Navarro Baldeweg. Inaugurado oficialmente el 20 de febrero de 2009. Venta de localidades:     Internet:  A través de cada uno de los espectáculos en la web.  Taquillas.    Descuentos habituales: mayores d;;-3.705057921443053;40.43854675141601;;;ShowsHalls;Theatres
1120;Teatros Luchana;DemoEM;1120;  Metro: Iglesia (línea 1), Bilbao (línea 1 y 4), Alonso Martínez( línea 4, 5 y 10), Quevedo (línea 2).  Bus: 147, 40, 3, 37.  Bicimad: Estación 124 (calle Manuel Silvela, 20).  Aparcamiento: Plaza de Olavide (52).;;-3.698186306223295;40.43193980366074;;;ShowsHalls;Theatres
1121;Teatro. Arte &amp, Desmayo;DemoEM;1121;  Metro: Marques de Vadillo (Línea 5).  Bus: 116.;;-3.7135685613542195;40.394818706807854;;;ShowsHalls;Theatres
1122;Teatro. Artespacio Plot Point;DemoEM;1122;  Metro: Embajadores (línea 3), Acacias (línea 5).  Autobuses: 148, 60, 78.  Cercanías Renfe: Embajadores (línea C5).  Bicimad: Estación 170 (paseo de la Esperanza, 21).;;-3.7020477784084793;40.40192531437177;;;ShowsHalls;Theatres
1123;Teatro. Bululú 2120;DemoEM;1123;  Metro: Palos de la Frontera (línea 3), Delicias (línea 3).  Bus: 19, 247, 45, 47, 8, 86, 55, 6, 59, 85.  Cercanías Renfe: Delicias (Líneas C1, C10 y Regional).  Bicimad: Estaciones 121 (paseo de Santa María de la Cabeza, 58), 120 (calle Palos;;-3.6965212526388838;40.401958738062355;;;ShowsHalls;Theatres
1124;Teatro. Mínima espacio escénico;DemoEM;1124;  Metro: Embajadores (línea 3), Lavapies (línea 3)  Bus: 119, 27, 34, 36, 41, C03, C1, C2  Cercanías Renfe: Embajadores (línea C5)  Bicimad: Estación 49 (ronda de Atocha, 34);;-3.698011525994152;40.40704888094098;;;ShowsHalls;Theatres
1125;Teseo Teatro;DemoEM;1125;  Metro: Puerta de Toledo (línea 5).  Bus: 148, 3, C2, C1, 41.  Bicimad: Estación 236 (paseo Imperial, 20).  Aparcamiento: Parking VOT (97), Ventosa.;;-3.7159050283874873;40.408489029770145;;;ShowsHalls;Theatres
1126;Theatre for the people;DemoEM;1126;  Metro: Noviciado (línea 2), Chueca (línea 5), Tribunal (líneas 1 y 10), Callao (línea 3 y 5), Gran Vía (líneas 1 y 5).  Bus: 002.  Bicimad: Estación 17 (plaza de Carlos Carbonero, 2).  Aparcamiento: Luna-Tudescos (14) plaza Santa María Soleda;;-3.703883251330829;40.42313947499592;;;ShowsHalls;Theatres
1127;Auditorio al aire libre Berlín;DemoEM;1127;Su mantenimiento es competencia de la Junta de Distrito de Chamartín.  Actividades: espectáculos variados durante los meses de verano.  Metro: Concha Espina (línea 9).  Bus: 16, 29, 52.  Bicimad: Estación 197 (avenida de Concha Espina, 34).  Ap;;-3.6755539136331894;40.449208447370104;;;ShowsHalls;Auditoriums/ConcertHalls
1128;Auditorio al aire libre. Carlos Jiménez de Parga;DemoEM;1128;Su mantenimiento es competencia de la Junta de Distrito de Puente de Vallecas.  Actividades: espectáculos variados durante los meses de verano. Espacio abierto, acceso directo sin vallado.  Metro: Miguel Hernández (línea 1).  Bus: 144, 54.;;-3.6382516529937448;40.389925582492495;;;ShowsHalls;Auditoriums/ConcertHalls
1129;Auditorio al aire libre. Centro Cultural el Pozo;DemoEM;1129;Su mantenimiento es competencia de la Junta de Puente de Vallecas.  Actividades: espectáculos variados durante los meses de verano. Espacio con vallado perimetral y puerta de acceso.  Bus: 102, 24.  Cercanías Renfe: El Pozo (líneas C2 y C7).;;-3.6607580022990196;40.372060226614956;;;ShowsHalls;Auditoriums/ConcertHalls
1130;Auditorio al aire libre. Entrevías;DemoEM;1130;Su mantenimiento es competencia de la Junta de Puente de Vallecas.  Actividades: espectáculos variados durante los meses de verano. Espacio con vallado perimetral y puerta de acceso.  Bus: 111, 102.;;-3.671950235640722;40.37302468875877;;;ShowsHalls;Auditoriums/ConcertHalls
1131;Auditorio al aire libre. Parque Aluche;DemoEM;1131;Su mantenimiento es competencia de la Junta de Distrito de Latina.  Actividades: espectáculos variados durante los meses de verano.  Metro: Aluche (línea 5).   Bus: 121, 25.   Cercanías RENFE: Aluche (línea C5).;;-3.7593572957930554;40.392680212409495;;;ShowsHalls;Auditoriums/ConcertHalls
1132;Auditorio al aire libre. Parque Amós Acero;DemoEM;1132;Su mantenimiento es competencia de la Junta de Distrito de Puente de Vallecas.  Actividades: Espectáculos variados durante los meses de verano. Espacio abierto, acceso directo sin vallado.  Bus: 24, 103, 111, 57, 144.;;-3.6661371810507912;40.38840792931046;;;ShowsHalls;Auditoriums/ConcertHalls
1133;Auditorio al aire libre. Parque Cerro Almodóvar;DemoEM;1133;Su mantenimiento es competencia de la Junta de Distrito de Latina.  Actividades: espectáculos variados durante los meses de verano.  Metro: Carpetana (línea 6).  Bus: Líneas EMT 17, 25 y 500.;;-3.744692836307442;40.39420802732146;;;ShowsHalls;Auditoriums/ConcertHalls
1134;Auditorio al aire libre. Parque de Canillejas;DemoEM;1134;Su mantenimiento es competencia de la Junta de Distrito de San Blas - Canillejas.  Actividades: espectáculos variados durante los meses de verano.  Metro: Torre Arias (línea 5).  Bus: 28, 48, N5.;;-3.6111693057729117;40.44260378345522;;;ShowsHalls;Auditoriums/ConcertHalls
1135;Auditorio al aire libre. Parque de la Cuña Verde;DemoEM;1135;Actividades: cine de verano y espectáculos musicales.  Bus: 140, E4.;;-3.6325060663892805;40.41122222440268;;;ShowsHalls;Auditoriums/ConcertHalls
1136;Auditorio al aire libre. Parque de la Vaguada;DemoEM;1136; Mantenimiento:Área de Gobierno de Medio Ambiente y Movilidad Metro: Peña Grande (línea 7), Barrio del Pilar (línea 9) Bus: 49 , 67 , 83 , 124 , 128 , 132 , 133 , 137;;-3.7112978051427574;40.48016602497203;;;ShowsHalls;Auditoriums/ConcertHalls
1137;Auditorio al aire libre. Parque de las Cruces;DemoEM;1137;Su mantenimiento es competencia de la Junta de Distrito de Latina. Está situado junto al estanque del Parque.  Actividades: espectáculos variados durante los meses de verano.  Metro: Aluche (línea 5). Bus: 47, 118, 121, 131, 155. Cercanías: Alu;;-3.759489504920487;40.383472075956185;;;ShowsHalls;Auditoriums/ConcertHalls
1138;Auditorio al aire libre. Parque de Olof Palme;DemoEM;1138;Su mantenimiento es competencia de Medioambiente (Parques y Jardines).  Actividades: espectáculos variados durante los meses de verano.  Metro: Plaza Elíptica (líneas 6, 11).  Bus: 247, 47, 60, 81.;;-3.712460441100476;40.384708341415276;;;ShowsHalls;Auditoriums/ConcertHalls
1139;Auditorio al aire libre. Parque de Pradolongo;DemoEM;1139;Su mantenimiento es competencia de Medioambiente. (Parques y Jardines).  Actividades: espectáculos variados durante los meses de verano.  Cercanías Renfe: Orcasitas (línea C5).   Bus: 121.;;-3.7067784594450583;40.3719863231287;;;ShowsHalls;Auditoriums/ConcertHalls
1140;Auditorio al aire libre. Parque del Calero;DemoEM;1140; Mantenimiento: Dependiente de la Junta Municipal de Distrito de Ciudad Lineal. Metro: Quintana (línea 5), Barrio de la Concepción (línea 7).  Bus: 21, 146, 48.  Bicimad: Estación 229 (calle José del Hierro, 5).;;-3.6504096146979457;40.43629956289038;;;ShowsHalls;Auditoriums/ConcertHalls
1141;Auditorio al aire libre. Parque Enrique Tierno Galván;DemoEM;1141;Su mantenimiento es competencia de la Junta de Distrito de Arganzuela.  Actividades: espectáculos variados durante los meses de verano.  Metro: Arganzuela-Planetario (línea 6).  Bus: 148, 156.;;-3.685391155439898;40.390944081814816;;;ShowsHalls;Auditoriums/ConcertHalls
1142;Auditorio al aire libre. Parque Lineal del Manzanares;DemoEM;1142;Su mantenimiento es competencia de Medioambiente (Parques y Jardines).  Actividades: espectáculos variados durante los meses de verano.  Metro: Hospital 12 de Octubre (línea 3).  Bus: 123, 23, 78.  Cercanías Renfe: Doce de Octubre (línea C5).;;-3.6914252404682903;40.379565707685856;;;ShowsHalls;Auditoriums/ConcertHalls
1143;Auditorio al aire libre. Pavones;DemoEM;1143;Su mantenimiento es competencia de la Junta de Distrito de Moratalaz.  Actividades: espectáculos variados durante los meses de verano.  Metro: Pavones (línea 9).  Bus: 71, 100, 140, 142, 144, E4, 30, 20.  Bicimad: Estación 221 (calle Hacienda d;;-3.6370875655785446;40.40142760716397;;;ShowsHalls;Auditoriums/ConcertHalls
1144;Auditorio al aire libre. Pilar García Peña (Parque Pinar del Rey);DemoEM;1144;Su mantenimiento es competencia de la Junta de Distrito de Hortaleza.  Actividades: espectáculos variados durante los meses de verano.  Bus: 73, 72, 9.;;-3.65636755952747;40.46335596968574;;;ShowsHalls;Auditoriums/ConcertHalls
1145;Auditorio al aire libre. Plaza de Ermua;DemoEM;1145;Su mantenimiento es competencia de Medioambiente (Parques y Jardines).  Actividades: espectáculos variados durante los meses de verano.  Bus: 6, 60.;;-3.7158701313563736;40.37181328202843;;;ShowsHalls;Auditoriums/ConcertHalls
1146;Auditorio al aire libre. Templete de Música - Parque del Oeste;DemoEM;1146;Su mantenimiento es competencia de la Junta de Distrito de Moncloa-Aravaca.  Actividades: espectáculos variados durante los meses de verano.  Metro: Príncipe Pío (Líneas 6, 10 y Ramal) y Plaza de España (líneas 3 y 10).  Bus: 62, 74.  Cercanías;;-3.719327791504915;40.424449819646256;;;ShowsHalls;Auditoriums/ConcertHalls
1147;Auditorio al aire libre. Templete. Plaza de la Remonta;DemoEM;1147;Su mantenimiento es competencia de la Junta de Distrito de Tetuán.  Actividades: espectáculos variados durante los meses de verano.  Metro: Valdeacederas (línea 1).  Bus: 124, 66, 49.  Bicimad: Estación 207 (calle Azucenas, 1).;;-3.6976570794379433;40.463997008119094;;;ShowsHalls;Auditoriums/ConcertHalls
1148;Auditorio Carmen Laforet (Ciudad Lineal);DemoEM;1148;Ubicado en el Centro de Mayores Carmen Laforet  Metro: Pinar de Chamartín (líneas 1, 4 y línea 1 metro ligero)  Bus: 29, 125, 129, 150;;-3.665799020694628;40.47960826297022;;;ShowsHalls;Auditoriums/ConcertHalls
1149;Auditorio de la Plaza de Chamberí - Templete;DemoEM;1149;Su mantenimiento es competencia de la Junta Municipal de Chamberí.  Actividades: espectáculos variados durante los meses de primavera, verano y otoño.  Metro: Iglesia (línea 1).  Bus: 147, 40, 3.  Bicimad: Estación 124 (calle Manuel Silvela, 20;;-3.697557153998127;40.43266432328108;;;ShowsHalls;Auditoriums/ConcertHalls
1150;Auditorio Municipal al aire libre Lola Camarena;DemoEM;1150;Su mantenimiento es competencia de la Junta de Distrito de Villa de Vallecas.  Actividades: espectáculos variados durante todo el año.  Metro: La Gavia (línea 1).  Bus: 145.;;-3.6101291550314283;40.37447621683769;;;ShowsHalls;Auditoriums/ConcertHalls
1151;Auditorio Municipal el Espinillo;DemoEM;1151;  Bus: 22 , 59 , 85 , 79 , 123;;-3.6927748531714824;40.36180966975026;;;ShowsHalls;Auditoriums/ConcertHalls
1152;Auditorio Municipal Las Trece Rosas;DemoEM;1152;Su mantenimiento es competencia de la Junta de Distrito de Villa de Vallecas.  Actividades: espectáculos variados durante todo el año.  Metro: Villa de Vallecas (línea 1).  Bus: 54, 58, 103, 142 y 143.  Cercanías Renfe: Vallecas (líneas C2 y C7;;-3.617532420014534;40.38024517813902;;;ShowsHalls;Auditoriums/ConcertHalls
1153;Auditorio Nacional de Música;DemoEM;1153;Organismo dependiente del Instituto Nacional de las Artes Escénicas y de la Música (Ministerio de Cultura y Deporte). Obra del arquitecto José María García de Paredes, fue inaugurado el 21 de octubre de 1988 y su construcción fue programada den;;-3.6779448874160314;40.44615938706209;;;ShowsHalls;Auditoriums/ConcertHalls
1154;Auditorio Parque de la Cuña Verde de Vicálvaro;DemoEM;1154;  Bus: 4, E3, E5.;;-3.613590118065351;40.409266465742476;;;ShowsHalls;Auditoriums/ConcertHalls
1155;Café Central;DemoEM;1155;  Metro: Antón Martín (línea 1), Sol (líneas 1, 2 y 3).  Bus: 002, M1, SE712, 26, 32, 6, 65.  Cercanías Renfe: Sol (líneas C3, C4 y Regional).  Bicimad: Estación 34 (Plaza Jacinto Benavente) / Estación 52 (Plaza Santa Ana, 10)  Aparcamiento: Pl;;-3.701904023779484;40.414178504157086;;;ShowsHalls;Auditoriums/ConcertHalls
1156;Café La Palma;DemoEM;1156;  Metro: Noviciado (línea 2)  Bus: 002, 147, 3  Bicimad: Estación 15 (calle San Vicente Ferrer, 64);;-3.708094409489715;40.42678043394236;;;ShowsHalls;Auditoriums/ConcertHalls
1157;Centro Cultural Auditorio Parque El Paraíso (San Blas - Canillejas);DemoEM;1157;  Metro: Simancas (línea 7).  Bus: 109, 38.;;-3.622184001035289;40.42996840999023;;;ShowsHalls;Auditoriums/ConcertHalls
1158;Centro Musical Joaquín Turina;DemoEM;1158;  Metro: Pinar de Chamartín (líneas 1, 4 y línea 1 metro ligero)  Bus: 29, 125, 129, 150;;-3.6666068980576436;40.47948371546377;;;ShowsHalls;Auditoriums/ConcertHalls
1159;Florida Park;DemoEM;1159;  Metro: Ibiza (línea 9)  Bus: 152, 20, 26, 63, C11;;-3.6801029355530934;40.41808359382662;;;ShowsHalls;Auditoriums/ConcertHalls
1160;Independance Club;DemoEM;1160;  Metro: Estación del Arte (línea 1)  Bus: 26, 32, 6, 001, 10, 14, 27, 34, 37, 45, C03, E1  Bicimad: Estación 67 (calle Almadén, 28) / Estación 81 (Plaza Emperador Carlos V, 11) / Estación 50 (calle Santa Isabel, 57)  Aparcamiento: Sánchez Bust;;-3.6928774759221272;40.409630697339814;;;ShowsHalls;Auditoriums/ConcertHalls
1161;La Sala Live;DemoEM;1161;  Metro: Eugenia de Montijo (línea 5)  Bus: 17, 35;;-3.7474375780696736;40.38348754068021;;;ShowsHalls;Auditoriums/ConcertHalls
1162;Pabellón Multiusos Madrid Arena (Recinto Ferial Casa de Campo);DemoEM;1162;Recinto de gran espectacularidad, apropiado para desarrollar ferias, actos deportivos, corporativos o espectáculos. Es un lugar de encuentro para desarrollar grandes eventos. De planta circular y coronado por una imponente cúpula, es extremadam;;-3.7384704159174076;40.41352730435772;;;ShowsHalls;Auditoriums/ConcertHalls
1163;Quiosco de Música - Templete Cantaor José Menese;DemoEM;1163;Su mantenimiento es competencia de la Junta de Distrito de Latina.  Actividades: espectáculos variados durante los meses de verano.  Metro: Puerta del Ángel (línea 6). Bus: 138, 31, 33, 36, 39, 65, 25.;;-3.725711256326908;40.412941426753434;;;ShowsHalls;Auditoriums/ConcertHalls
1164;Recinto Ferial Vicálvaro;DemoEM;1164;  Metro: Puerta de Arganda (Línea 9).  Bus: 100, 106, 159.  Cercanías RENFE: Vicálvaro (Líneas C2 y C7).;;-3.5967323694208435;40.40612043638959;;;ShowsHalls;Auditoriums/ConcertHalls
1165;Sala But;DemoEM;1165;  Metro: Tribunal (líneas 1 y 10), Alonso Martínez (líneas 4, 5 y 10), Bilbao (líneas 1 y 4)  Bus: 149, 40, 21, 37, C03  Bicimad: Estación 54 (calle Barceló, 7)  Aparcamiento: Barceló (69) calle Barceló, sin número / Arquitecto Ribera (Barceló);;-3.699808218271451;40.42690296134917;;;ShowsHalls;Auditoriums/ConcertHalls
1166;Sala Caracol;DemoEM;1166;  Metro: Palos de la Frontera (línea 3), Embajadores (línea 3)  Bus: 148, 60, 78, 119, 34, 36, 41, C03  Cercanías Renfe: Embajadores (línea C5)  Bicimad: Estación 47 (glorieta Embajadores, 6);;-3.700054055340394;40.40399146943472;;;ShowsHalls;Auditoriums/ConcertHalls
1167;Sala Caravan;DemoEM;1167;  Metro: Iglesia (línea 1)  Bus: 16, 5, 61  Bicimad: Estación 125 (calle Fernández de la Hoz, 29).;;-3.696810843113834;40.434877495729964;;;ShowsHalls;Auditoriums/ConcertHalls
1168;Sala Clamores;DemoEM;1168;  Metro: Bilbao (líneas 1, 4)  Bus: 147, 37, 40, 149  Bicimad: Estación 124 (calle manuel Silvela, 20)  Aparcamiento: Olavide (52), Plaza de Olavide;;-3.7009483655353894;40.431121286721805;;;ShowsHalls;Auditoriums/ConcertHalls
1169;Sala Contraclub;DemoEM;1169;  Metro: La Latina (línea 5).  Bus: SE712  Bicimad: Estación 166 (calle Segovia, 26).;;-3.7139441766173196;40.41252819937501;;;ShowsHalls;Auditoriums/ConcertHalls
1170;Sala Copérnico;DemoEM;1170;  Metro: Moncloa (línea 3, 6), Islas Filipinas (línea 7)  Bus: 16, 61, 2  Bicimad: Estación 199 (calle Fernando el Católico, 61);;-3.713701064096741;40.43525047036905;;;ShowsHalls;Auditoriums/ConcertHalls
1171;Sala El Sol;DemoEM;1171;  Metro: Gran Vía (línea 1 y 5)  Bus: 001, 1, 2, 3, 46, 74, 002, 146, 51  Bicimad: Estación 210 (Tres Cruces, 7) / Estación 56 (plaza del Carmen, 1)  Aparcamiento: Plaza del Carmen (8);;-3.7016354977769943;40.41896393620347;;;ShowsHalls;Auditoriums/ConcertHalls
1172;Sala Galileo Galilei;DemoEM;1172;  Metro: Islas Filipinas (línea 7), Canal (línea 2, 7)  Bus: 12, 2;;-3.709844851840886;40.438535474658956;;;ShowsHalls;Auditoriums/ConcertHalls
1173;Sala Gruta 77;DemoEM;1173;  Metro: Oporto (líneas 5 y 6)  Bus: 118, 34, 35;;-3.7314016068733746;40.390941489181294;;;ShowsHalls;Auditoriums/ConcertHalls
1174;Sala La Chocita del Loro Gran Vía;DemoEM;1174;  Metro: Plaza de España (línea 3, 10), Santo Domingo (línea 2)  Bus: 148, 3, 46, 75, 133, 44, 001, 1, 2, 74, 25, 147, 39  Bicimad: Estación 16 (calle San Bernardo, 22) / Estaciones 116 a y b (plaza de España)  Aparcamiento: Mostenses (50) / Is;;-3.709478249954353;40.42272689593852;;;ShowsHalls;Auditoriums/ConcertHalls
1175;Sala La Chocita del Loro. Avenida del Brasil;DemoEM;1175;  Metro: Cuzco (línea 10)  Bus: 11, 149;;-3.693648618521931;40.45708442003698;;;ShowsHalls;Auditoriums/ConcertHalls
1176;Sala La Chocita del Loro. Carabanchel;DemoEM;1176;  Metro: Carabanchel (línea 5)  Bus: 17, 35;;-3.7436541570839834;40.387620073190725;;;ShowsHalls;Auditoriums/ConcertHalls
1177;Sala Moby Dick;DemoEM;1177;  Metro: Santiago Bernabeu (línea 10)  Bus: 5, 149  Bicimad: Estación 154 (calle Orense, 36)  Aparcamiento: General Yag&amp,uuml,e (28), Avenida Brasil, 15;;-3.694056023965524;40.454487186392804;;;ShowsHalls;Auditoriums/ConcertHalls
1178;Sala Mon;DemoEM;1178;  Metro: Moncloa (Líneas 3 y 6), Islas Filipinas (línea 7)  Bus: 16, 61, 1, 132, 138, 44, 62, 82, C1, C2;;-3.716513924076727;40.435890728108525;;;ShowsHalls;Auditoriums/ConcertHalls
1179;Sala Tempo Audiophile Club;DemoEM;1179;  Metro: Plaza de España (líneas 3 y 10)  Bus: 001, 1, 133, 138, 2, 44, 62, 74, C1, C2, 39  Bicimad: Estaciones 116 a y b (Plaza de España) / Estación 14 (calle Ventura Rodríguez, 2)  Aparcamiento: Plaza de España (53);;-3.711910103061732;40.425297538012565;;;ShowsHalls;Auditoriums/ConcertHalls
1180;Tablao Flamenco Café Ziryab;DemoEM;1180;  Metro: Acacias (línea 5), Embajadores (línea 3), Pirámides (línea 5).  Bus: 62.  Cercanías Renfe: Pirámides (líneas C1, C7, C10), Embajadores (línea C5).  Bicimad: Estaciones 170 (paseo de la Esperanza, 21) y 163 (paseo de la Esperanza, 2).;;-3.705138659259797;40.402248850411304;;;ShowsHalls;Auditoriums/ConcertHalls
1181;Tablao Flamenco Candela;DemoEM;1181;  Metro: Antón Martín (línea 1).  Bus: M1.  Bicimad: Estación 41 (calle Atocha, 54) y 43 (calle Lavapiés, 34).  Aparcamiento: Garaje Centro (68) calle Relatores, 11.;;-3.70155764657445;40.411468882602335;;;ShowsHalls;Auditoriums/ConcertHalls
1182;Tablao Flamenco Cardamomo;DemoEM;1182;  Metro: Sevilla (línea 2), Antón Martín (línea 1), Sol (líneas 1, 2 y 3).  Bus: 002, M1.  Cercanías Renfe: Sol (líneas C3, C4 y Regional).  Bicimad: Estación 52 (plaza Santa Ana, 10).  Aparcamiento: Plaza de Santa Ana (77).;;-3.699548238936712;40.415463057589214;;;ShowsHalls;Auditoriums/ConcertHalls
1183;Tablao Flamenco Corral de la Morería;DemoEM;1183;  Metro: La Latina (línea 5).  Bus: 31, 50, 65.  Bicimad: Estación 166 (calle Segovia, 26).;;-3.7142642886798996;40.412706403145705;;;ShowsHalls;Auditoriums/ConcertHalls
1184;Tablao Flamenco Las Carboneras;DemoEM;1184;  Metro: Ópera (líneas 2, 5 y Regional).  Bus: 31, 50, 65.   Bicimad :   Estaciones 9 (plaza de San Miguel, 9) y 35 (plaza del Cordón).   Aparcamiento: Plaza Mayor (55).;;-3.7092201911733795;40.415035593525715;;;ShowsHalls;Auditoriums/ConcertHalls
1185;Tablao Flamenco Torres Bermejas;DemoEM;1185;  Metro: Callao (líneas 3 y 5), Gran Vía (líneas 1 y 5).  Bus: 001, 1, 2, 3, 46, 74, 002.  Cercanías Renfe: Sol (líneas C3 y C4).  Bicimad: Estaciones 210 (Tres Cruces, 7), 211 (Desengaño, 1), 2 (calle Miguel Moya, 1).  Aparcamiento: El Corte I;;-3.7041793844860695;40.419885409942566;;;ShowsHalls;Auditoriums/ConcertHalls
1186;Teatro Real;DemoEM;1186;Proyectado por Antonio López Aguado en 1818 siguiendo la tipología clásica de teatros del siglo XVIII. Intervienen en su construcción Custodio Moreno e Isidro González Velázquez. De planta irregular hexagonal, presenta dos fachadas principales:;;-3.7091902837192046;40.417755675106605;;;ShowsHalls;Auditoriums/ConcertHalls
